,Ticker,Open,Close,Date,Volume
2093,OKE,32.97,23.17,2008-10-10,9211700
2094,OKE,41.43,20.59,2001-06-15,1330175
2095,SDT,0.94,0.7902,2017-12-22,1995690
2096,SDT,1.9,1.59,2016-08-05,1550576
2097,SDT,2.61,1.95,2016-07-29,1224373
2098,SDT,3.62,2.8,2016-04-29,1703003
2099,SDT,2.9,2.25,2016-02-12,1122145
2100,SDT,2.65,2.13,2015-12-18,679630
2101,SDT,3.71,3.03,2015-11-13,1164656
2102,SDT,3.68,2.25,2015-08-21,1991057
2103,SDT,12.84,10.19,2013-11-15,2589956
2104,AWF,7.05,5.9699,2008-11-21,1674179
2105,AWF,8.7,6.81,2008-10-10,3893818
2106,WFT,4.03,3.42,2017-11-17,121732159
2107,WFT,5.15,3.85,2016-11-04,303697818
2108,WFT,6.31,5.17,2016-10-28,190162189
2109,WFT,8.07,5.67,2016-05-06,135541529
2110,WFT,8.4,6.97,2016-01-08,64214579
2111,WFT,9.85,8.11,2015-08-21,71753178
2112,WFT,12.54,10.47,2014-12-12,62278306
2113,WFT,16.53,13.1,2014-11-28,29459440
2114,WFT,15.82,12.9,2011-09-23,65419936
2115,WFT,22.29,18.2,2011-08-05,97926680
2116,WFT,12.55,10.63,2009-02-13,73921045
2117,WFT,11.54,8.98,2008-12-05,99610923
2118,WFT,12.49,10.28,2008-11-21,82249063
2119,WFT,15.78,12.8,2008-11-14,61788354
2120,WFT,15.98,12.98,2008-10-24,75350400
2121,WFT,19.21,13.13,2008-10-10,129999256
2122,WFT,26.53,20.0,2008-10-03,112311457
2123,WFT,70.84,59.2,2008-01-18,39194725
2124,WFT,70.0,35.62,2005-12-02,13648200
2125,WFT,34.83,27.69,2001-09-21,13368800
2126,RTN,35.5,29.81,2000-12-01,8826700
2127,LXFT,61.25,45.7,2017-08-11,4845428
2128,LXFT,74.82,57.82,2016-02-05,3401643
2129,HMLP,17.28,13.58,2016-01-15,711448
2130,IT,13.89,11.72,2009-02-06,9007900
2131,IT,23.5,19.72,2008-10-03,6823200
2132,IT,25.73,21.42,2007-11-02,10520100
2133,IT,11.21,9.48,2005-02-04,3527100
2134,IT,8.0,6.75,2002-10-04,981400
2135,IT,8.25,7.0,2000-12-15,1462400
2136,IT,15.88,13.0,2000-04-14,2893300
2137,IT,21.25,15.75,2000-03-31,3131600
2138,WAC,0.44,0.37,2017-11-17,1302880
2139,WAC,0.39,0.32,2017-08-18,2160201
2140,WAC,0.55,0.38,2017-08-11,2282290
2141,WAC,0.77,0.4,2017-08-04,6882903
2142,WAC,1.1,0.73,2017-03-24,10335037
2143,WAC,2.8,1.1,2017-03-17,6895004
2144,WAC,7.4,5.8,2016-12-16,2622211
2145,WAC,2.84,2.36,2016-08-05,1538476
2146,WAC,3.98,3.28,2016-06-17,2333959
2147,WAC,7.31,4.65,2016-05-06,3178889
2148,WAC,8.52,6.67,2016-03-04,2354556
2149,WAC,15.05,11.97,2016-01-15,1956908
2150,WAC,14.89,11.96,2015-10-30,1148886
2151,WAC,21.78,18.42,2015-08-07,838089
2152,WAC,22.45,19.05,2015-07-10,1139224
2153,WAC,21.0,16.67,2015-02-27,3773142
2154,WAC,22.8,17.37,2014-11-07,8606040
2155,WAC,41.86,32.49,2013-03-22,18697700
2156,WAC,0.18,0.14,2009-04-17,190000
2157,WAC,0.19,0.16,2009-02-20,20000
2158,WAC,0.12,0.1,2008-12-19,205000
2159,WAC,0.15,0.11,2008-11-28,60000
2160,WAC,0.19,0.16,2008-11-21,20000
2161,WAC,0.25,0.21,2008-11-14,70000
2162,WAC,0.2,0.13,2008-09-26,205000
2163,WAC,0.22,0.18,2008-09-19,105000
2164,WAC,0.2,0.1,2008-07-11,125000
2165,WAC,0.36,0.29,2008-06-06,85000
2166,WAC,0.32,0.26,2008-05-09,50000
2167,WAC,0.39,0.3,2008-04-18,155000
2168,WAC,0.55,0.41,2008-04-04,190000
2169,WAC,0.62,0.51,2008-03-28,90000
2170,WAC,0.57,0.4,2007-12-21,195000
2171,WAC,0.73,0.44,2007-11-30,230000
2172,WAC,0.82,0.69,2007-11-23,160000
2173,WAC,1.34,1.02,2007-11-16,155000
2174,WAC,1.83,1.55,2007-10-19,110000
2175,WAC,3.35,2.03,2007-08-10,345000
2176,WAC,6.35,5.1,2006-03-17,280000
2177,WAC,12.75,10.11,2003-07-25,455000
2178,FMC,96.55,51.39,2012-05-25,3053700
