,ticker,date,week number,open,close,original date,original close,volume
10215,BPT,20160916,11,17.39,17.17,20160701,18.2,635097
10216,BPT,20160923,12,17.24,17.3,20160701,18.2,671968
10217,BPT,20160930,13,17.25,18.66,20160701,18.2,1218004
10218,BPT,20161007,14,18.93,20.67,20160701,18.2,1461625
10219,BPT,20161014,15,20.75,19.75,20160701,18.2,1345738
10220,BPT,20161021,16,20.05,23.9,20160701,18.2,1241531
10221,BPT,20161028,17,23.9,22.0,20160701,18.2,940634
10222,BPT,20161104,18,21.75,19.65,20160701,18.2,681839
10223,BPT,20161111,19,19.95,19.5,20160701,18.2,825582
10224,BPT,20161118,20,19.35,21.5,20160701,18.2,653736
10225,BPT,20161125,21,21.8,21.35,20160701,18.2,490888
10226,BPT,20161202,22,21.55,22.5,20160701,18.2,1108544
10227,BPT,20161209,23,22.8,24.35,20160701,18.2,1117641
10228,BPT,20161216,24,25.6,24.6,20160701,18.2,1094508
10229,BPT,20161223,25,24.6,25.3,20160701,18.2,795643
10230,BPT,20161230,26,25.25,23.75,20160701,18.2,786912
10231,BPT,20161028,1,23.9,22.0,20161021,23.9,940634
10232,BPT,20161104,2,21.75,19.65,20161021,23.9,681839
10233,BPT,20161111,3,19.95,19.5,20161021,23.9,825582
10234,BPT,20161118,4,19.35,21.5,20161021,23.9,653736
10235,BPT,20161125,5,21.8,21.35,20161021,23.9,490888
10236,BPT,20161202,6,21.55,22.5,20161021,23.9,1108544
10237,BPT,20161209,7,22.8,24.35,20161021,23.9,1117641
10238,BPT,20161216,8,25.6,24.6,20161021,23.9,1094508
10239,BPT,20161223,9,24.6,25.3,20161021,23.9,795643
10240,BPT,20161230,10,25.25,23.75,20161021,23.9,786912
10241,BPT,20170106,11,24.25,27.3,20161021,23.9,1093751
10242,BPT,20170113,12,28.45,29.35,20161021,23.9,1840834
10243,BPT,20170120,13,29.4,29.7,20161021,23.9,919974
10244,BPT,20170127,14,30.0,32.8,20161021,23.9,1083299
10245,BPT,20170203,15,32.85,30.7,20161021,23.9,812864
10246,BPT,20170210,16,30.85,30.25,20161021,23.9,911469
10247,BPT,20170217,17,30.15,29.55,20161021,23.9,551790
10248,BPT,20170224,18,30.05,21.3,20161021,23.9,1628841
10249,BPT,20170303,19,21.0,18.7,20161021,23.9,3450586
10250,BPT,20170310,20,18.65,17.2,20161021,23.9,2500987
10251,BPT,20170317,21,17.15,17.6,20161021,23.9,1710856
10252,BPT,20170324,22,17.7,18.65,20161021,23.9,887605
10253,BPT,20170331,23,18.4,20.1,20161021,23.9,1033403
10254,BPT,20170407,24,20.4,23.6,20161021,23.9,1955472
10255,BPT,20170413,25,24.5,19.3,20161021,23.9,2551816
10256,BPT,20170421,26,19.3,19.6,20161021,23.9,1418214
10257,BPT,20161125,1,21.8,21.35,20161118,21.5,490888
10258,BPT,20161202,2,21.55,22.5,20161118,21.5,1108544
10259,BPT,20161209,3,22.8,24.35,20161118,21.5,1117641
10260,BPT,20161216,4,25.6,24.6,20161118,21.5,1094508
10261,BPT,20161223,5,24.6,25.3,20161118,21.5,795643
10262,BPT,20161230,6,25.25,23.75,20161118,21.5,786912
10263,BPT,20170106,7,24.25,27.3,20161118,21.5,1093751
